MIC_id,SpeciesName,SpeciesID,phylum_name_Type,genus,genus_name,family,family_name,order,order_name,class,class_name,phylum,phylum_name,kingdom,kingdom_name
MC02795,Marinomonas sp.,1904862,Pseudomonadota,28253,Marinomonas,135620,Oceanospirillaceae,135619,Oceanospirillales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02428,Marseillibacter massiliensis,1852369,Bacillota,1930587,Marseillibacter,216572,Oscillospiraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00438,Marvinbryantia formatexigens,168384,Bacillota,248744,Marvinbryantia,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00246,Marvinbryantia sp.,2496532,Bacillota,248744,Marvinbryantia,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02429,Massilia alkalitolerans,286638,Pseudomonadota,149698,Massilia,75682,Oxalobacteraceae,80840,Burkholderiales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02987,Massilia sp.,1882437,Pseudomonadota,149698,Massilia,75682,Oxalobacteraceae,80840,Burkholderiales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00151,Massiliomicrobiota timonensis,1776392,Bacillota,1924110,Massilimicrobiota,128827,Erysipelotrichaceae,526525,Erysipelotrichales,526524,Erysipelotrichia,1239,Bacillota,2,Bacteria
MC02430,Mastodon intestinal bacterium AN-22-6,51840,Bacillota,.,.,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00397,Mediterraneibacter glycyrrhizinilyticus,342942,Bacillota,2316020,Mediterraneibacter,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00011,Mediterraneibacter gnavus,33038,Bacillota,2316020,Mediterraneibacter,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00439,Megamonas funiformis,437897,Bacillota,158846,Megamonas,1843491,Selenomonadaceae,909929,Selenomonadales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC02431,Megamonas hypermegale,158847,Bacillota,158846,Megamonas,1843491,Selenomonadaceae,909929,Selenomonadales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC02432,Megamonas rupellensis,491921,Bacillota,158846,Megamonas,1843491,Selenomonadaceae,909929,Selenomonadales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC00247,Megamonas sp.,2049033,Bacillota,158846,Megamonas,1843491,Selenomonadaceae,909929,Selenomonadales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC00353,Megasphaera elsdenii,907,Bacillota,906,Megasphaera,31977,Veillonellaceae,1843489,Veillonellales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC02433,Megasphaera micronuciformis,187326,Bacillota,906,Megasphaera,31977,Veillonellaceae,1843489,Veillonellales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC00596,Megasphaera sp.,2023260,Bacillota,906,Megasphaera,31977,Veillonellaceae,1843489,Veillonellales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC02845,Meiothermus sp.,1955249,Deinococcota,65551,Meiothermus,188786,Thermaceae,68933,Thermales,188787,Deinococci,1297,Deinococcota,2,Bacteria
MC02434,Merdimmobilis hominis,2897707,Bacillota,3028852,Merdimmobilis,216572,Oscillospiraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02826,Mesorhizobium sp.,1871066,Pseudomonadota,68287,Mesorhizobium,69277,Phyllobacteriaceae,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02435,Metamycoplasma faucium,56142,Mycoplasmatota,2895509,Metamycoplasma,2895623,Metamycoplasmataceae,2790996,Mycoplasmoidales,.,.,544448,Mycoplasmatota,2,Bacteria
MC02436,Metamycoplasma hominis,2098,Mycoplasmatota,2895509,Metamycoplasma,2895623,Metamycoplasmataceae,2790996,Mycoplasmoidales,.,.,544448,Mycoplasmatota,2,Bacteria
MC02437,Metamycoplasma hyosynoviae,29559,Mycoplasmatota,2895509,Metamycoplasma,2895623,Metamycoplasmataceae,2790996,Mycoplasmoidales,.,.,544448,Mycoplasmatota,2,Bacteria
MC02438,Metamycoplasma salivarium,2124,Mycoplasmatota,2895509,Metamycoplasma,2895623,Metamycoplasmataceae,2790996,Mycoplasmoidales,.,.,544448,Mycoplasmatota,2,Bacteria
MC02439,Metarhizium acridum,92637,Ascomycota,5529,Metarhizium,34397,Clavicipitaceae,5125,Hypocreales,147550,Sordariomycetes,4890,Ascomycota,451864,Dikarya
MC02440,Metarhizium rileyi,1649241,Ascomycota,5529,Metarhizium,34397,Clavicipitaceae,5125,Hypocreales,147550,Sordariomycetes,4890,Ascomycota,451864,Dikarya
MC01164,Methanobacterium bryantii,2161,Euryarchaeota,2160,Methanobacterium,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC01165,Methanobacterium ivanovii,2163,Euryarchaeota,2160,Methanobacterium,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC01778,Methanobacterium sp.,2164,Euryarchaeota,2160,Methanobacterium,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC01166,Methanobacterium thermolithotrophicus,2186,Euryarchaeota,155862,Methanothermococcus,2183,Methanococcaceae,2182,Methanococcales,183939,Methanococci,28890,Euryarchaeota,2157,Archaea
MC01379,Methanobacterium voltae,2164,Euryarchaeota,2160,Methanobacterium,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC00435,Methanobrevibacter arboriphilus,39441,Euryarchaeota,2172,Methanobrevibacter,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC00436,Methanobrevibacter massiliense,66852,Euryarchaeota,2172,Methanobrevibacter,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC00116,Methanobrevibacter oralis,66851,Euryarchaeota,2172,Methanobrevibacter,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC00117,Methanobrevibacter smithii,2173,Euryarchaeota,2172,Methanobrevibacter,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC01007,Methanobrevibacter sp.,66852,Euryarchaeota,2172,Methanobrevibacter,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC01167,Methanococcus vannielii,2187,Euryarchaeota,2184,Methanococcus,2183,Methanococcaceae,2182,Methanococcales,183939,Methanococci,28890,Euryarchaeota,2157,Archaea
MC03034,Methanoculleus sp.,90427,Euryarchaeota,45989,Methanoculleus,2194,Methanomicrobiaceae,2191,Methanomicrobiales,224756,Methanomicrobia,28890,Euryarchaeota,2157,Archaea
MC00118,Methanomassiliicoccus luminyensis,1080712,Candidatus Thermoplasmatota,1080709,Methanomassiliicoccus,1577788,Methanomassiliicoccaceae,1235850,Methanomassiliicoccales,183967,Thermoplasmata,2283796,Candidatus Thermoplasmatota,2157,Archaea
MC02441,Methanomethylophilus alvi,1291540,Candidatus Thermoplasmatota,1291539,Methanomethylophilus,2517203,Methanomethylophilaceae,1235850,Methanomassiliicoccales,183967,Thermoplasmata,2283796,Candidatus Thermoplasmatota,2157,Archaea
MC02737,Methanomethylophilus sp.,2774294,Candidatus Thermoplasmatota,1291539,Methanomethylophilus,2517203,Methanomethylophilaceae,1235850,Methanomassiliicoccales,183967,Thermoplasmata,2283796,Candidatus Thermoplasmatota,2157,Archaea
MC01168,Methanosarcina barkeri,2208,Euryarchaeota,2207,Methanosarcina,2206,Methanosarcinaceae,94695,Methanosarcinales,224756,Methanomicrobia,28890,Euryarchaeota,2157,Archaea
MC01772,Methanosphaera sp.,2666342,Euryarchaeota,2316,Methanosphaera,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC00119,Methanosphaera stadtmanae,2317,Euryarchaeota,2316,Methanosphaera,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC03163,Methanothermobacter sp.,1884223,Euryarchaeota,145260,Methanothermobacter,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC01392,Methanothermobacter thermautotrophicus,145262,Euryarchaeota,145260,Methanothermobacter,2159,Methanobacteriaceae,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC03327,Methylobacillus sp.,56818,Pseudomonadota,404,Methylobacillus,32011,Methylophilaceae,32003,Nitrosomonadales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03213,Methylobacter sp.,2051955,Pseudomonadota,429,Methylobacter,403,Methylococcaceae,135618,Methylococcales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02442,Methylobacterium adhaesivum,333297,Pseudomonadota,407,Methylobacterium,119045,Methylobacteriaceae,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02443,Methylobacterium radiotolerans,31998,Pseudomonadota,407,Methylobacterium,119045,Methylobacteriaceae,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01526,Methylobacterium sp.,409,Pseudomonadota,407,Methylobacterium,119045,Methylobacteriaceae,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03134,Methylophaga sp.,2024840,Pseudomonadota,40222,Methylophaga,135616,Piscirickettsiaceae,72273,Thiotrichales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03146,Methylophilus sp.,29541,Pseudomonadota,16,Methylophilus,32011,Methylophilaceae,32003,Nitrosomonadales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02444,Methylotenera mobilis,359408,Pseudomonadota,359407,Methylotenera,32011,Methylophilaceae,32003,Nitrosomonadales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03287,Methylotenera sp.,2051956,Pseudomonadota,359407,Methylotenera,32011,Methylophilaceae,32003,Nitrosomonadales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02445,Methyloversatilis discipulorum,1119528,Pseudomonadota,378210,Methyloversatilis,2008793,Sterolibacteriaceae,32003,Nitrosomonadales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02783,Metschnikowiaceae sp.,2922429,Ascomycota,.,.,27319,Metschnikowiaceae,4892,Saccharomycetales,4891,Saccharomycetes,4890,Ascomycota,4751,Fungi
MC02854,Microascaceae sp.,1756138,Ascomycota,.,.,5593,Microascaceae,5592,Microascales,147550,Sordariomycetes,4890,Ascomycota,4751,Fungi
MC00381,Microbacterium agarici,630514,Actinomycetota,33882,Microbacterium,85023,Microbacteriaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02446,Microbacterium barkeri,33917,Actinomycetota,33882,Microbacterium,85023,Microbacteriaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02447,Microbacterium chocolatum,84292,Actinomycetota,33882,Microbacterium,85023,Microbacteriaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC01519,Microbacterium sp.,51671,Actinomycetota,33882,Microbacterium,85023,Microbacteriaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC03000,Microbispora sp.,1898321,Actinomycetota,2005,Microbispora,2004,Streptosporangiaceae,85012,Streptosporangiales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC03145,Microcella sp.,1913979,Actinomycetota,337004,Microcella,85023,Microbacteriaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC00271,Micrococcus luteus,1270,Actinomycetota,1269,Micrococcus,1268,Micrococcaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC01536,Micrococcus sp.,1271,Actinomycetota,1269,Micrococcus,1268,Micrococcaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC03288,Microcystis sp.,1127,Cyanobacteriota,1125,Microcystis,1890449,Microcystaceae,1118,Chroococcales,3028117,Cyanophyceae,1117,Cyanobacteriota,2,Bacteria
MC03001,Microdochium sp.,1755432,Ascomycota,67608,Microdochium,1682405,Microdochiaceae,37989,Xylariales,147550,Sordariomycetes,4890,Ascomycota,451864,Dikarya
MC01039,Micromonospora sp.,1876,Actinomycetota,1873,Micromonospora,28056,Micromonosporaceae,85008,Micromonosporales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC03015,Microvirga sp.,1873136,Pseudomonadota,186650,Microvirga,119045,Methylobacteriaceae,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03052,Microvirgula sp.,2066959,Pseudomonadota,57479,Microvirgula,2897176,Aquaspirillaceae,206351,Neisseriales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02776,Microviridae sp.,2202644,Phixviricota,.,.,10841,Microviridae,2732414,Petitvirales,2732413,Malgrandaviricetes,2732412,Phixviricota,2732091,Sangervirae
MC02962,Mimivirus sp.,2742700,Nucleocytoviricota,315393,Mimivirus,549779,Mimiviridae,2732554,Imitervirales,2732523,Megaviricetes,2732007,Nucleocytoviricota,2732005,Bamfordvirae
MC02448,Mitrastemon yamamotoi,51498,Streptophyta,51497,Mitrastemon,91826,Mitrastemonaceae,41945,Ericales,3398,Magnoliopsida,35493,Streptophyta,33090,Viridiplantae
MC01744,Mitsuokella jalaludinii,187979,Bacillota,52225,Mitsuokella,1843491,Selenomonadaceae,909929,Selenomonadales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC02449,Mitsuokella multacida,52226,Bacillota,52225,Mitsuokella,1843491,Selenomonadaceae,909929,Selenomonadales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC01605,Mitsuokella sp.,2049034,Bacillota,52225,Mitsuokella,1843491,Selenomonadaceae,909929,Selenomonadales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC02450,Mobiluncus curtisii,2051,Actinomycetota,2050,Mobiluncus,2049,Actinomycetaceae,2037,Actinomycetales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02451,Mobiluncus mulieris,2052,Actinomycetota,2050,Mobiluncus,2049,Actinomycetaceae,2037,Actinomycetales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC03361,Mobiluncus sp.,47293,Actinomycetota,2050,Mobiluncus,2049,Actinomycetaceae,2037,Actinomycetales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC03294,Modestobacter sp.,1873466,Actinomycetota,88138,Modestobacter,85030,Geodermatophilaceae,1643682,Geodermatophilales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02452,Mogibacterium diversum,114527,Bacillota,86331,Mogibacterium,3030910,Anaerovoracaceae,3082720,Peptostreptococcales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02453,Mogibacterium neglectum,114528,Bacillota,86331,Mogibacterium,3030910,Anaerovoracaceae,3082720,Peptostreptococcales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01607,Mogibacterium sp.,2049035,Bacillota,86331,Mogibacterium,3030910,Anaerovoracaceae,3082720,Peptostreptococcales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02455,Mogibacterium timidum,35519,Bacillota,86331,Mogibacterium,3030910,Anaerovoracaceae,3082720,Peptostreptococcales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02456,Mogibacterium vescum,86333,Bacillota,86331,Mogibacterium,3030910,Anaerovoracaceae,3082720,Peptostreptococcales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01390,Mollicutes RF39,1609545,Mycoplasmatota,.,.,.,.,.,.,31969,Mollicutes,544448,Mycoplasmatota,2,Bacteria
MC02457,Monascus purpureus,5098,Ascomycota,5097,Monascus,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC03077,Monilinia sp.,1978775,Ascomycota,38447,Monilinia,28983,Sclerotiniaceae,5178,Helotiales,147548,Leotiomycetes,4890,Ascomycota,451864,Dikarya
MC02458,Moniliophthora perniciosa,153609,Basidiomycota,221102,Moniliophthora,654128,Marasmiaceae,5338,Agaricales,155619,Agaricomycetes,5204,Basidiomycota,4751,Fungi
MC03331,Moniliophthora sp.,1903957,Basidiomycota,221102,Moniliophthora,654128,Marasmiaceae,5338,Agaricales,155619,Agaricomycetes,5204,Basidiomycota,4751,Fungi
MC02459,Monographella nivalis,101483,Ascomycota,87748,Monographella,87837,Hyponectriaceae,37989,Xylariales,147550,Sordariomycetes,4890,Ascomycota,451864,Dikarya
MC02460,Moraxella catarrhalis,480,Pseudomonadota,475,Moraxella,468,Moraxellaceae,2887326,Moraxellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02461,Moraxella nonliquefaciens,478,Pseudomonadota,475,Moraxella,468,Moraxellaceae,2887326,Moraxellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02462,Moraxella osloensis,34062,Pseudomonadota,475,Moraxella,468,Moraxellaceae,2887326,Moraxellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01681,Moraxella sp.,479,Pseudomonadota,475,Moraxella,468,Moraxellaceae,2887326,Moraxellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00044,Morganella morganii,582,Pseudomonadota,581,Morganella,1903414,Morganellaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01433,Morganella sp.,1413119,Arthropoda,108061,Morganella,30080,Diaspididae,7524,Hemiptera,50557,Insecta,6656,Arthropoda,33208,Metazoa
MC02463,Mortierella alpina,64518,Mucoromycota,4855,Mortierella,4854,Mortierellaceae,214503,Mortierellales,2212732,Mortierellomycetes,1913637,Mucoromycota,4751,Fungi
MC02976,Mortierella sp.,1715235,Mucoromycota,4855,Mortierella,4854,Mortierellaceae,214503,Mortierellales,2212732,Mortierellomycetes,1913637,Mucoromycota,4751,Fungi
MC01645,Moryella sp.,1118124,Bacillota,437755,Moryella,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01075,Mucispirillum schaedleri,248039,Deferribacterota,248038,Mucispirillum,2945020,Mucispirillaceae,191393,Deferribacterales,68337,Deferribacteres,200930,Deferribacterota,2,Bacteria
MC01008,Mucispirillum sp.,1965235,Deferribacterota,248038,Mucispirillum,2945020,Mucispirillaceae,191393,Deferribacterales,68337,Deferribacteres,200930,Deferribacterota,2,Bacteria
MC02464,Mucor fuscus,708069,Mucoromycota,4830,Mucor,34489,Mucoraceae,4827,Mucorales,2212703,Mucoromycetes,1913637,Mucoromycota,4751,Fungi
MC02465,Mucor racemosus,4841,Mucoromycota,4830,Mucor,34489,Mucoraceae,4827,Mucorales,2212703,Mucoromycetes,1913637,Mucoromycota,4751,Fungi
MC03205,Murdochiella sp.,1586095,Bacillota,1161127,Murdochiella,1570339,Peptoniphilaceae,1737405,Tissierellales,1737404,Tissierellia,1239,Bacillota,2,Bacteria
MC01279,Musicola paradisiaca,69223,Pseudomonadota,2884243,Musicola,1903410,Pectobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02970,Myceligenerans sp.,2571114,Actinomycetota,253183,Myceligenerans,85017,Promicromonosporaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC00472,Mycobacterium marinum,1781,Actinomycetota,2993898,Mycobacterium ulcerans group,1762,Mycobacteriaceae,85007,Mycobacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC00615,Mycobacterium sp.,1785,Actinomycetota,1763,Mycobacterium,1762,Mycobacteriaceae,85007,Mycobacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC00034,Mycobacterium tuberculosis,1773,Actinomycetota,77643,Mycobacterium tuberculosis complex,1762,Mycobacteriaceae,85007,Mycobacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC03153,Mycocentrospora sp.,1755433,Ascomycota,227733,Mycocentrospora,.,.,92860,Pleosporales,147541,Dothideomycetes,4890,Ascomycota,4751,Fungi
MC02466,Mycolicibacterium fortuitum,1766,Actinomycetota,1866885,Mycolicibacterium,1762,Mycobacteriaceae,85007,Mycobacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02467,Mycolicibacterium phlei,1771,Actinomycetota,1866885,Mycolicibacterium,1762,Mycobacteriaceae,85007,Mycobacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC00254,Mycolicibacterium smegmatis,1772,Actinomycetota,1866885,Mycolicibacterium,1762,Mycobacteriaceae,85007,Mycobacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02468,Mycolicibacterium vaccae,1810,Actinomycetota,1866885,Mycolicibacterium,1762,Mycobacteriaceae,85007,Mycobacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC03299,Mycoplana sp.,1874381,Pseudomonadota,13159,Mycoplana,82115,Rhizobiaceae,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00062,Mycoplasma hyorhinis,2100,Mycoplasmatota,2923352,Mesomycoplasma,2895623,Metamycoplasmataceae,2790996,Mycoplasmoidales,.,.,544448,Mycoplasmatota,2,Bacteria
MC00616,Mycoplasma sp.,2108,Mycoplasmatota,2093,Mycoplasma,2092,Mycoplasmataceae,2085,Mycoplasmatales,31969,Mollicutes,544448,Mycoplasmatota,2,Bacteria
MC00465,Mycoplasma-like sp.,2155,Mycoplasmatota,33926,Candidatus Phytoplasma,2146,Acholeplasmataceae,186329,Acholeplasmatales,31969,Mollicutes,544448,Mycoplasmatota,2,Bacteria
MC02469,Mycoplasmoides genitalium,2097,Mycoplasmatota,2995234,Mycoplasmoides,2790998,Mycoplasmoidaceae,2790996,Mycoplasmoidales,.,.,544448,Mycoplasmatota,2,Bacteria
MC02470,Mycoplasmoides pneumoniae,2104,Mycoplasmatota,2995234,Mycoplasmoides,2790998,Mycoplasmoidaceae,2790996,Mycoplasmoidales,.,.,544448,Mycoplasmatota,2,Bacteria
MC03316,Mycosphaerella sp.,1715237,Ascomycota,41254,Mycosphaerella,93133,Mycosphaerellaceae,2726947,Mycosphaerellales,147541,Dothideomycetes,4890,Ascomycota,451864,Dikarya
